id,osm_id,source,target,length,foot,car_forward,car_backward,bike_forward,bike_backward,train,wkt
297988802-3,297988802,10031646707,3059696415,25.355901126323882,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6534500 40.3455699, -74.6532962 40.3453746)"
297988802-4,297988802,3059696415,2914537536,39.24601760526307,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6532962 40.3453746, -74.6530429 40.3450796)"
297988803-0,297988803,3018905433,10031682217,119.92411715453747,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6542083 40.3465370, -74.6544852 40.3466835, -74.6552054 40.3463595, -74.6552302 40.3463539, -74.6552668 40.3463577, -74.6553078 40.3463636, -74.6553494 40.3463614, -74.6553870 40.3463508, -74.6554333 40.3463299)"
297988804-0,297988804,1837120212,3833707917,60.10635301401152,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6522575 40.3460211, -74.6523353 40.3459799, -74.6524273 40.3459426, -74.6525374 40.3459121, -74.6526908 40.3458782, -74.6528075 40.3458634, -74.6529212 40.3458542)"
297988804-1,297988804,3833707917,3018905437,40.32096356114543,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6529212 40.3458542, -74.6529327 40.3457930, -74.6529523 40.3457421, -74.6530313 40.3456600, -74.6531694 40.3455595)"
297988804-2,297988804,3018905437,3018905438,24.86423845979083,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6531694 40.3455595, -74.6528893 40.3454938)"
297988804-3,297988804,3018905438,1538483108,101.91476041386849,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6528893 40.3454938, -74.6525375 40.3455804, -74.6522831 40.3456430, -74.6519695 40.3455312, -74.6517645 40.3455877)"
297995538-0,297995538,3019037885,5710182624,20.405433908434414,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6558952 40.3478695, -74.6556755 40.3477949)"
297995538-1,297995538,5710182624,9956379008,23.822629853945234,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6556755 40.3477949, -74.6554221 40.3477027)"
297995538-2,297995538,9956379008,1539807975,4.209444529098804,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6554221 40.3477027, -74.6553963 40.3476704)"
297995539-0,297995539,2115088317,3019037886,37.152660518199504,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6555872 40.3473336, -74.6553639 40.3476207)"
297995539-1,297995539,3019037886,1539807975,6.177779876766404,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6553639 40.3476207, -74.6553963 40.3476704)"
298613176-0,298613176,3025025767,3025025768,10.687048127720326,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6574571 40.3455736, -74.6575749 40.3455396)"
298613177-0,298613177,3025025768,3833722884,10.83923206074127,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6575749 40.3455396, -74.6576884 40.3454949)"
298613177-1,298613177,3833722884,2115087315,11.246694261017234,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6576884 40.3454949, -74.6578086 40.3454523)"
298613253-0,298613253,3018894398,3025025767,5.186641703002674,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6573981 40.3455858, -74.6574571 40.3455736)"
298613454-0,298613454,3025033375,3018872108,13.159542608092488,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6569147 40.3458202, -74.6568643 40.3457084)"
298613454-1,298613454,3018872108,3025033376,11.262639154640068,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6568643 40.3457084, -74.6568308 40.3456105)"
300587893-0,300587893,11124620643,11959213502,14.380375790720798,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6628785 40.3439273, -74.6628232 40.3440076, -74.6628197 40.3440460)"
300587893-1,300587893,11959213502,11124620625,16.085668178672453,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6628197 40.3440460, -74.6628175 40.3440701, -74.6628250 40.3441225, -74.6628371 40.3441895)"
300587893-2,300587893,11124620625,11124620627,24.349666238233105,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6628371 40.3441895, -74.6628307 40.3442605, -74.6628078 40.3442987, -74.6627420 40.3443916)"
300587893-3,300587893,11124620627,3046623867,25.593194905081916,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6627420 40.3443916, -74.6625923 40.3445912)"
300587893-4,300587893,3046623867,11124620622,32.73438268429985,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6625923 40.3445912, -74.6624272 40.3448050, -74.6623705 40.3448207)"
300587896-0,300587896,3046623888,945429215,35.62616711732128,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6608125 40.3461742, -74.6606076 40.3464104, -74.6605868 40.3464437)"
300587897-0,300587897,3046623890,4272435874,19.464428207624913,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6608913 40.3466964, -74.6610940 40.3466145)"
300587897-1,300587897,4272435874,12140749717,74.16548215349289,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6610940 40.3466145, -74.6613818 40.3464967, -74.6611052 40.3461366)"
300587897-2,300587897,12140749717,4554553780,8.7839414899007,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6611052 40.3461366, -74.6611014 40.3461317, -74.6610529 40.3460685)"
300587897-3,300587897,4554553780,3046623885,1.1881514694458848,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6610529 40.3460685, -74.6610458 40.3460593)"
300587898-0,300587898,9910681508,3046623892,11.422940458234107,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6604698 40.3463855, -74.6605297 40.3462936)"
300587898-1,300587898,3046623892,3833718160,23.01372482401828,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6605297 40.3462936, -74.6607629 40.3461880)"
300587898-2,300587898,3833718160,3046623888,4.479760571008777,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6607629 40.3461880, -74.6608125 40.3461742)"
300587899-0,300587899,1540024900,10034239432,18.725720986295705,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6594781 40.3458628, -74.6593520 40.3459339, -74.6593315 40.3459495, -74.6593121 40.3459716)"
300587899-1,300587899,10034239432,3046623893,8.351846465037298,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6593121 40.3459716, -74.6592678 40.3460386)"
300587900-0,300587900,2111679162,3833720808,5.002317328639496,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6593155 40.3461525, -74.6592956 40.3461102)"
300587900-1,300587900,3833720808,3046623893,8.312081479979177,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6592956 40.3461102, -74.6592678 40.3460386)"
300588016-0,300588016,3046623885,12140749714,5.326960515233942,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6610458 40.3460593, -74.6610150 40.3460176)"
300588016-1,300588016,12140749714,3046629259,55.01896759687913,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6610150 40.3460176, -74.6606969 40.3455869)"
300588016-2,300588016,3046629259,3046629266,14.761155623616215,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6606969 40.3455869, -74.6606112 40.3454715)"
300588016-3,300588016,3046629266,5952890668,63.316098231502814,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6606112 40.3454715, -74.6605050 40.3453282, -74.6603494 40.3451320, -74.6602304 40.3449824)"
300588016-4,300588016,5952890668,10034266418,5.3700572459391935,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6602304 40.3449824, -74.6602012 40.3449396)"
300588016-5,300588016,10034266418,1539925628,8.343664265120578,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6602012 40.3449396, -74.6601693 40.3448687)"
300588016-6,300588016,1539925628,1539925551,2.599582432615155,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6601693 40.3448687, -74.6601594 40.3448466)"
300588017-0,300588017,3046629259,3046629260,21.20721985382863,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6606969 40.3455869, -74.6604835 40.3454877)"
300588017-1,300588017,3046629260,3046629265,7.893802330475486,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6604835 40.3454877, -74.6604385 40.3455001, -74.6604051 40.3455233)"
300588017-2,300588017,3046629265,945429220,18.95330919157044,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6604051 40.3455233, -74.6603708 40.3455715, -74.6602912 40.3456697)"
300588018-0,300588018,3046629260,3046629266,10.983405065691464,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6604835 40.3454877, -74.6606112 40.3454715)"
300588019-0,300588019,3046629267,3046629268,3.8694884006469783,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6602707 40.3456171, -74.6602556 40.3455843)"
300588020-0,300588020,3046629268,945429222,10.277134170812925,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6602556 40.3455843, -74.6602234 40.3454953)"
300588020-1,300588020,945429222,9910681516,33.206777203983435,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6602234 40.3454953, -74.6601153 40.3452086)"
300588020-2,300588020,9910681516,945429224,16.73040814931501,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6601153 40.3452086, -74.6600584 40.3450647)"
300588020-3,300588020,945429224,10034266427,18.243366894105886,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6600584 40.3450647, -74.6600013 40.3449067)"
300588020-4,300588020,10034266427,945429226,3.465245912526421,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6600013 40.3449067, -74.6599904 40.3448767)"
300588020-5,300588020,945429226,1539925590,5.658177915156437,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6599904 40.3448767, -74.6599747 40.3448273)"
300588061-0,300588061,2115082155,945429222,16.271328110177368,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6600389 40.3455352, -74.6602234 40.3454953)"
301817344-0,301817344,3059690084,10034452932,31.849274544253667,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6592375 40.3447792, -74.6591403 40.3448016, -74.6591269 40.3447751, -74.6588990 40.3448235)"
301817344-1,301817344,10034452932,1540034362,4.563862203856964,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6588990 40.3448235, -74.6588468 40.3448334)"
301817932-0,301817932,299815456,3833721161,7.085623010875781,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6545917 40.3450242, -74.6545130 40.3450455)"
301817932-1,301817932,3833721161,9956366936,19.326120983049552,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6545130 40.3450455, -74.6542983 40.3451035)"
301817932-2,301817932,9956366936,3833018863,22.15320890337303,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6542983 40.3451035, -74.6540522 40.3451700)"
301817932-3,301817932,3833018863,10031667304,4.266503188209405,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6540522 40.3451700, -74.6540048 40.3451828)"
301817932-4,301817932,10031667304,3833721159,41.162178452421735,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6540048 40.3451828, -74.6535475 40.3453063)"
301817932-5,301817932,3833721159,10031646714,4.528153631667351,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6535475 40.3453063, -74.6534972 40.3453199)"
301817932-6,301817932,10031646714,3059696415,18.107821699026026,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6534972 40.3453199, -74.6534695 40.3453274, -74.6532962 40.3453746)"
301817934-0,301817934,3059696415,5710145295,9.632647453283552,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6532962 40.3453746, -74.6531900 40.3454052)"
301817934-1,301817934,5710145295,3059696416,10.13605336270559,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6531900 40.3454052, -74.6530783 40.3454375)"
322506084-0,322506084,1539972137,1539925632,85.24620874436715,Allowed,Residential,Residential,Allowed,Allowed,Forbidden,"LINESTRING(-74.6584838 40.3430745, -74.6584869 40.3431457, -74.6584983 40.3432151, -74.6585847 40.3434561, -74.6586679 40.3436569, -74.6587121 40.3438176)"
322524163-0,322524163,3293066829,1539972134,53.91296929487116,Allowed,Residential,Residential,Allowed,Allowed,Forbidden,"LINESTRING(-74.6570836 40.3429140, -74.6571916 40.3431557, -74.6572831 40.3433738)"
337674846-0,337674846,3447413069,5952890676,43.745188400815636,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6572674 40.3485474, -74.6570072 40.3484022, -74.6568825 40.3485146)"
337674846-1,337674846,5952890676,3447413072,43.41854643920049,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6568825 40.3485146, -74.6565378 40.3488029)"
337674895-0,337674895,3447413592,3833696172,27.475400277649914,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6578794 40.3486836, -74.6576251 40.3486620, -74.6575638 40.3486396)"
337674895-1,337674895,3833696172,9959259103,5.631062232887173,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6575638 40.3486396, -74.6575064 40.3486142)"
337674895-2,337674895,9959259103,3447413069,21.59689530483391,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6575064 40.3486142, -74.6573729 40.3485769, -74.6572674 40.3485474)"
337674895-3,337674895,3447413069,5952890676,32.85777733498923,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6572674 40.3485474, -74.6568825 40.3485146)"
337674895-4,337674895,5952890676,3447413694,38.901851422450754,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6568825 40.3485146, -74.6564301 40.3484576)"
357801635-0,357801635,104109641,2115091379,6.196460481427857,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6600863 40.3481490, -74.6600185 40.3481697)"
357801635-1,357801635,2115091379,3629249219,36.66693353643377,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6600185 40.3481697, -74.6596172 40.3482920)"
358704860-0,358704860,1539951959,1539951813,50.839489433611966,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6558664 40.3428754, -74.6558079 40.3430140, -74.6557784 40.3430917, -74.6557382 40.3431817, -74.6556765 40.3433084)"
358704860-1,358704860,1539951813,3833714265,63.66863324127639,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6556765 40.3433084, -74.6556148 40.3433984, -74.6555397 40.3434924, -74.6554378 40.3436007, -74.6552849 40.3437254, -74.6552286 40.3437620)"
358704860-2,358704860,3833714265,1539768595,119.33917461468712,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6552286 40.3437620, -74.6551401 40.3438195, -74.6549845 40.3439156, -74.6548611 40.3439830, -74.6547189 40.3440546, -74.6546009 40.3441118, -74.6544105 40.3441793, -74.6541879 40.3442488, -74.6540200 40.3442924)"
358704860-3,358704860,1539768595,1539768602,110.45598478224868,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6540200 40.3442924, -74.6539519 40.3443006, -74.6538525 40.3443094, -74.6537668 40.3443122, -74.6536890 40.3443101, -74.6536112 40.3443060, -74.6535415 40.3442979, -74.6534690 40.3442897, -74.6533913 40.3442754, -74.6533108 40.3442508, -74.6532384 40.3442263, -74.6531579 40.3441936, -74.6530721 40.3441466, -74.6529970 40.3441016, -74.6529111 40.3440423, -74.6528460 40.3439914)"
358704860-4,358704860,1539768602,1539768573,27.5281044346591,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6528460 40.3439914, -74.6528135 40.3439505, -74.6527904 40.3438972, -74.6527824 40.3438461, -74.6527797 40.3437990, -74.6527820 40.3437543)"
362613428-0,362613428,104112258,8942160539,11.561222982403011,Allowed,Residential,Residential,Allowed,Allowed,Forbidden,"LINESTRING(-74.6571153 40.3503920, -74.6572086 40.3504677)"
362613428-1,362613428,8942160539,104092742,281.05766301994817,Allowed,Residential,Residential,Allowed,Allowed,Forbidden,"LINESTRING(-74.6572086 40.3504677, -74.6573577 40.3507644, -74.6576550 40.3513560, -74.6576858 40.3514139, -74.6577752 40.3515820, -74.6583720 40.3527637, -74.6584054 40.3528219)"
365781846-0,365781846,104052252,6110193293,8.157573849954558,Allowed,Secondary,Secondary,Allowed,Allowed,Forbidden,"LINESTRING(-74.6625325 40.3453663, -74.6624881 40.3453013)"
365781846-1,365781846,6110193293,6110193297,49.84908487326574,Allowed,Secondary,Secondary,Allowed,Allowed,Forbidden,"LINESTRING(-74.6624881 40.3453013, -74.6623655 40.3451212, -74.6623351 40.3450620, -74.6623219 40.3450096, -74.6623074 40.3448821)"
365781846-2,365781846,6110193297,6110193298,7.445770168128328,Allowed,Secondary,Secondary,Allowed,Allowed,Forbidden,"LINESTRING(-74.6623074 40.3448821, -74.6622958 40.3448158)"
365781846-3,365781846,6110193298,11124620570,52.12086622632202,Allowed,Secondary,Secondary,Allowed,Allowed,Forbidden,"LINESTRING(-74.6622958 40.3448158, -74.6622333 40.3447109, -74.6619981 40.3444068)"
365781846-4,365781846,11124620570,104052270,11.359152433245306,Allowed,Secondary,Secondary,Allowed,Allowed,Forbidden,"LINESTRING(-74.6619981 40.3444068, -74.6619301 40.3443189)"
365781849-0,365781849,104066554,1708959104,246.507407821037,Allowed,Residential,Residential,Allowed,Allowed,Forbidden,"LINESTRING(-74.6646694 40.3422061, -74.6645820 40.3423510, -74.6645180 40.3424670, -74.6644240 40.3425970, -74.6643462 40.3427097, -74.6642000 40.3428200, -74.6641248 40.3428810, -74.6637835 40.3431578, -74.6636013 40.3433065, -74.6634452 40.3434339, -74.6633088 40.3435451, -74.6630329 40.3437703, -74.6629710 40.3438210, -74.6628923 40.3438785, -74.6628469 40.3439032)"
365781849-1,365781849,1708959104,104052270,90.52415432161143,Allowed,Residential,Residential,Allowed,Allowed,Forbidden,"LINESTRING(-74.6628469 40.3439032, -74.6628280 40.3439110, -74.6626890 40.3439800, -74.6622687 40.3441665, -74.6619301 40.3443189)"
365781850-0,365781850,104052270,8776284614,13.57270463270378,Allowed,Residential,Residential,Allowed,Allowed,Forbidden,"LINESTRING(-74.6619301 40.3443189, -74.6617929 40.3443816)"
365781850-1,365781850,8776284614,6895118836,39.776465872105774,Allowed,Residential,Residential,Allowed,Allowed,Forbidden,"LINESTRING(-74.6617929 40.3443816, -74.6613907 40.3445652)"
365781850-2,365781850,6895118836,6895118841,66.01377720808394,Allowed,Residential,Residential,Allowed,Allowed,Forbidden,"LINESTRING(-74.6613907 40.3445652, -74.6612290 40.3446390, -74.6610920 40.3446860, -74.6606768 40.3447955)"
365781850-3,365781850,6895118841,5952890671,23.157013735506872,Allowed,Residential,Residential,Allowed,Allowed,Forbidden,"LINESTRING(-74.6606768 40.3447955, -74.6604189 40.3448636)"
365781850-4,365781850,5952890671,104016444,7.737789521199962,Allowed,Residential,Residential,Allowed,Allowed,Forbidden,"LINESTRING(-74.6604189 40.3448636, -74.6603323 40.3448854)"
365781867-0,365781867,104016452,12140749716,8.55811950496797,Allowed,Tertiary,Tertiary,Allowed,Allowed,Forbidden,"LINESTRING(-74.6611197 40.3460392, -74.6611657 40.3461012, -74.6611694 40.3461061)"
