SegmentID,M,D,HH,Yr,Boro,Vol,WktGeom,street,fromSt,toSt,Direction
72887,10,25,15,2023,Manhattan,1034,POINT (1007807.3102189016 253610.3799800104),UNIVERSITY HEIGHTS BRIDGE,Harlem River Shoreline,Harlem River Shoreline,EB
72887,10,24,15,2023,Manhattan,1031,POINT (1007807.3102189016 253610.3799800104),UNIVERSITY HEIGHTS BRIDGE,Harlem River Shoreline,Harlem River Shoreline,EB
72887,10,27,15,2023,Manhattan,1030,POINT (1007807.3102189016 253610.3799800104),UNIVERSITY HEIGHTS BRIDGE,Harlem River Shoreline,Harlem River Shoreline,EB
72887,10,27,16,2023,Manhattan,1030,POINT (1007807.3102189016 253610.3799800104),UNIVERSITY HEIGHTS BRIDGE,Harlem River Shoreline,Harlem River Shoreline,EB
71036,11,3,16,2023,Manhattan,1030,POINT (1002564.5610851326 240983.75683398134),MACOMBS DAM BRIDGE,Harlem River Shoreline,Harlem River Shoreline,WB
34338,5,29,15,2023,Manhattan,1030,POINT (987861.139171362 220283.7730809795),AMSTERDAM AVENUE,West 60 Street,West 61 Street,NB
72887,10,30,15,2023,Manhattan,1029,POINT (1007807.3102189016 253610.3799800104),UNIVERSITY HEIGHTS BRIDGE,Harlem River Shoreline,Harlem River Shoreline,EB
72887,10,25,16,2023,Manhattan,1028,POINT (1007807.3102189016 253610.3799800104),UNIVERSITY HEIGHTS BRIDGE,Harlem River Shoreline,Harlem River Shoreline,EB
146631,11,4,11,2023,Manhattan,1027,POINT (1002754.5374999298 235875.81836194085),MADISON AVENUE BRIDGE,Harlem River Shoreline,Harlem River Shoreline,EB
71036,11,4,19,2023,Manhattan,1026,POINT (1002564.5610851326 240983.75683398134),MACOMBS DAM BRIDGE,Harlem River Shoreline,Harlem River Shoreline,WB
34338,5,29,11,2023,Manhattan,1025,POINT (987861.139171362 220283.7730809795),AMSTERDAM AVENUE,West 60 Street,West 61 Street,NB
71036,11,5,16,2023,Manhattan,1024,POINT (1002564.5610851326 240983.75683398134),MACOMBS DAM BRIDGE,Harlem River Shoreline,Harlem River Shoreline,WB
71036,11,2,19,2023,Manhattan,1023,POINT (1002564.5610851326 240983.75683398134),MACOMBS DAM BRIDGE,Harlem River Shoreline,Harlem River Shoreline,WB
106224,5,25,17,2023,Manhattan,1021,POINT (995743.3856895748 227074.5601269494),97 ST TRANSVERSE,Dead End,Dead end,WB
71036,11,3,17,2023,Manhattan,1017,POINT (1002564.5610851326 240983.75683398134),MACOMBS DAM BRIDGE,Harlem River Shoreline,Harlem River Shoreline,WB
146631,11,2,8,2023,Manhattan,1017,POINT (1002754.5374999298 235875.81836194085),MADISON AVENUE BRIDGE,Harlem River Shoreline,Harlem River Shoreline,EB
33662,10,2,15,2023,Manhattan,1017,POINT (985276.3554529254 213760.20564827658),9 AVENUE,West 35 Street,West 34 Street,SB
71036,11,4,21,2023,Manhattan,1016,POINT (1002564.5610851326 240983.75683398134),MACOMBS DAM BRIDGE,Harlem River Shoreline,Harlem River Shoreline,WB
71036,11,5,12,2023,Manhattan,1014,POINT (1002564.5610851326 240983.75683398134),MACOMBS DAM BRIDGE,Harlem River Shoreline,Harlem River Shoreline,WB
71036,11,6,8,2023,Manhattan,1014,POINT (1002564.5610851326 240983.75683398134),MACOMBS DAM BRIDGE,Harlem River Shoreline,Harlem River Shoreline,EB
33662,10,1,20,2023,Manhattan,1014,POINT (985276.3554529254 213760.20564827658),9 AVENUE,West 35 Street,West 34 Street,SB
72887,10,31,16,2023,Manhattan,1013,POINT (1007807.3102189016 253610.3799800104),UNIVERSITY HEIGHTS BRIDGE,Harlem River Shoreline,Harlem River Shoreline,EB
72887,10,30,16,2023,Manhattan,1012,POINT (1007807.3102189016 253610.3799800104),UNIVERSITY HEIGHTS BRIDGE,Harlem River Shoreline,Harlem River Shoreline,EB
146631,11,3,9,2023,Manhattan,1012,POINT (1002754.5374999298 235875.81836194085),MADISON AVENUE BRIDGE,Harlem River Shoreline,Harlem River Shoreline,EB
71036,11,6,21,2023,Manhattan,1010,POINT (1002564.5610851326 240983.75683398134),MACOMBS DAM BRIDGE,Harlem River Shoreline,Harlem River Shoreline,WB
71036,11,6,7,2023,Manhattan,1007,POINT (1002564.5610851326 240983.75683398134),MACOMBS DAM BRIDGE,Harlem River Shoreline,Harlem River Shoreline,EB
72887,10,31,15,2023,Manhattan,1005,POINT (1007807.3102189016 253610.3799800104),UNIVERSITY HEIGHTS BRIDGE,Harlem River Shoreline,Harlem River Shoreline,EB
106224,5,24,16,2023,Manhattan,1003,POINT (995743.3856895748 227074.5601269494),97 ST TRANSVERSE,Dead End,Dead end,WB
146631,11,3,11,2023,Manhattan,998,POINT (1002754.5374999298 235875.81836194085),MADISON AVENUE BRIDGE,Harlem River Shoreline,Harlem River Shoreline,EB
72887,10,23,17,2023,Manhattan,998,POINT (1007807.3102189016 253610.3799800104),UNIVERSITY HEIGHTS BRIDGE,Harlem River Shoreline,Harlem River Shoreline,EB
33662,10,2,20,2023,Manhattan,998,POINT (985276.3554529254 213760.20564827658),9 AVENUE,West 35 Street,West 34 Street,SB
36369,10,17,23,2023,Manhattan,997,POINT (994214.9732317923 216043.31446641852),EAST 58 STREET,Ed Koch Queensboro Bridge Appr,2 Avenue,NB
106224,5,26,16,2023,Manhattan,997,POINT (995743.3856895748 227074.5601269494),97 ST TRANSVERSE,Dead End,Dead end,WB
71036,11,6,6,2023,Manhattan,995,POINT (1002564.5610851326 240983.75683398134),MACOMBS DAM BRIDGE,Harlem River Shoreline,Harlem River Shoreline,WB
34338,5,29,13,2023,Manhattan,995,POINT (987861.139171362 220283.7730809795),AMSTERDAM AVENUE,West 60 Street,West 61 Street,NB
72887,10,25,17,2023,Manhattan,995,POINT (1007807.3102189016 253610.3799800104),UNIVERSITY HEIGHTS BRIDGE,Harlem River Shoreline,Harlem River Shoreline,EB
146631,11,1,11,2023,Manhattan,995,POINT (1002754.5374999298 235875.81836194085),MADISON AVENUE BRIDGE,Harlem River Shoreline,Harlem River Shoreline,EB
72887,10,30,18,2023,Manhattan,993,POINT (1007807.3102189016 253610.3799800104),UNIVERSITY HEIGHTS BRIDGE,Harlem River Shoreline,Harlem River Shoreline,EB
146631,11,1,12,2023,Manhattan,993,POINT (1002754.5374999298 235875.81836194085),MADISON AVENUE BRIDGE,Harlem River Shoreline,Harlem River Shoreline,EB
71036,11,6,18,2023,Manhattan,992,POINT (1002564.5610851326 240983.75683398134),MACOMBS DAM BRIDGE,Harlem River Shoreline,Harlem River Shoreline,WB
72887,10,23,15,2023,Manhattan,992,POINT (1007807.3102189016 253610.3799800104),UNIVERSITY HEIGHTS BRIDGE,Harlem River Shoreline,Harlem River Shoreline,EB
33662,10,1,21,2023,Manhattan,990,POINT (985276.3554529254 213760.20564827658),9 AVENUE,West 35 Street,West 34 Street,SB
71036,11,3,6,2023,Manhattan,990,POINT (1002564.5610851326 240983.75683398134),MACOMBS DAM BRIDGE,Harlem River Shoreline,Harlem River Shoreline,WB
106224,5,26,17,2023,Manhattan,987,POINT (995743.3856895748 227074.5601269494),97 ST TRANSVERSE,Dead End,Dead end,WB
72887,10,30,17,2023,Manhattan,985,POINT (1007807.3102189016 253610.3799800104),UNIVERSITY HEIGHTS BRIDGE,Harlem River Shoreline,Harlem River Shoreline,EB
71036,11,2,10,2023,Manhattan,983,POINT (1002564.5610851326 240983.75683398134),MACOMBS DAM BRIDGE,Harlem River Shoreline,Harlem River Shoreline,WB
72887,10,24,17,2023,Manhattan,981,POINT (1007807.3102189016 253610.3799800104),UNIVERSITY HEIGHTS BRIDGE,Harlem River Shoreline,Harlem River Shoreline,EB
71036,11,1,11,2023,Manhattan,980,POINT (1002564.5610851326 240983.75683398134),MACOMBS DAM BRIDGE,Harlem River Shoreline,Harlem River Shoreline,WB
33662,10,1,0,2023,Manhattan,979,POINT (985276.3554529254 213760.20564827658),9 AVENUE,West 35 Street,West 34 Street,SB
72887,10,26,18,2023,Manhattan,978,POINT (1007807.3102189016 253610.3799800104),UNIVERSITY HEIGHTS BRIDGE,Harlem River Shoreline,Harlem River Shoreline,EB
146631,11,4,20,2023,Manhattan,978,POINT (1002754.5374999298 235875.81836194085),MADISON AVENUE BRIDGE,Harlem River Shoreline,Harlem River Shoreline,EB
71036,11,6,14,2023,Manhattan,978,POINT (1002564.5610851326 240983.75683398134),MACOMBS DAM BRIDGE,Harlem River Shoreline,Harlem River Shoreline,EB
33662,10,1,10,2023,Manhattan,977,POINT (985276.3554529254 213760.20564827658),9 AVENUE,West 35 Street,West 34 Street,SB
71036,11,6,18,2023,Manhattan,976,POINT (1002564.5610851326 240983.75683398134),MACOMBS DAM BRIDGE,Harlem River Shoreline,Harlem River Shoreline,EB
71036,11,5,17,2023,Manhattan,975,POINT (1002564.5610851326 240983.75683398134),MACOMBS DAM BRIDGE,Harlem River Shoreline,Harlem River Shoreline,WB
71036,11,5,11,2023,Manhattan,974,POINT (1002564.5610851326 240983.75683398134),MACOMBS DAM BRIDGE,Harlem River Shoreline,Harlem River Shoreline,WB
33662,10,3,8,2023,Manhattan,972,POINT (985276.3554529254 213760.20564827658),9 AVENUE,West 35 Street,West 34 Street,SB
71036,11,6,16,2023,Manhattan,970,POINT (1002564.5610851326 240983.75683398134),MACOMBS DAM BRIDGE,Harlem River Shoreline,Harlem River Shoreline,EB
72887,10,26,17,2023,Manhattan,970,POINT (1007807.3102189016 253610.3799800104),UNIVERSITY HEIGHTS BRIDGE,Harlem River Shoreline,Harlem River Shoreline,EB
71036,11,4,22,2023,Manhattan,970,POINT (1002564.5610851326 240983.75683398134),MACOMBS DAM BRIDGE,Harlem River Shoreline,Harlem River Shoreline,WB
33662,10,2,8,2023,Manhattan,968,POINT (985276.3554529254 213760.20564827658),9 AVENUE,West 35 Street,West 34 Street,SB
71036,11,5,15,2023,Manhattan,967,POINT (1002564.5610851326 240983.75683398134),MACOMBS DAM BRIDGE,Harlem River Shoreline,Harlem River Shoreline,EB
72887,10,24,16,2023,Manhattan,965,POINT (1007807.3102189016 253610.3799800104),UNIVERSITY HEIGHTS BRIDGE,Harlem River Shoreline,Harlem River Shoreline,EB
33662,10,2,13,2023,Manhattan,964,POINT (985276.3554529254 213760.20564827658),9 AVENUE,West 35 Street,West 34 Street,SB
33662,10,1,22,2023,Manhattan,964,POINT (985276.3554529254 213760.20564827658),9 AVENUE,West 35 Street,West 34 Street,SB
106224,5,26,14,2023,Manhattan,963,POINT (995743.3856895748 227074.5601269494),97 ST TRANSVERSE,Dead End,Dead end,WB
146631,11,3,8,2023,Manhattan,961,POINT (1002754.5374999298 235875.81836194085),MADISON AVENUE BRIDGE,Harlem River Shoreline,Harlem River Shoreline,EB
146631,11,2,10,2023,Manhattan,961,POINT (1002754.5374999298 235875.81836194085),MADISON AVENUE BRIDGE,Harlem River Shoreline,Harlem River Shoreline,EB
34338,5,29,19,2023,Manhattan,960,POINT (987861.139171362 220283.7730809795),AMSTERDAM AVENUE,West 60 Street,West 61 Street,NB
146631,11,1,8,2023,Manhattan,960,POINT (1002754.5374999298 235875.81836194085),MADISON AVENUE BRIDGE,Harlem River Shoreline,Harlem River Shoreline,EB
71036,11,6,22,2023,Manhattan,959,POINT (1002564.5610851326 240983.75683398134),MACOMBS DAM BRIDGE,Harlem River Shoreline,Harlem River Shoreline,WB
33662,10,3,21,2023,Manhattan,958,POINT (985276.3554529254 213760.20564827658),9 AVENUE,West 35 Street,West 34 Street,SB
36517,11,3,14,2023,Manhattan,956,POINT (995597.5914553727 216020.55259954516),YORK AVENUE,Astoria Line,East 61 Street,NB
72887,10,31,17,2023,Manhattan,953,POINT (1007807.3102189016 253610.3799800104),UNIVERSITY HEIGHTS BRIDGE,Harlem River Shoreline,Harlem River Shoreline,EB
33662,10,2,17,2023,Manhattan,950,POINT (985276.3554529254 213760.20564827658),9 AVENUE,West 35 Street,West 34 Street,SB
72887,10,26,14,2023,Manhattan,946,POINT (1007807.3102189016 253610.3799800104),UNIVERSITY HEIGHTS BRIDGE,Harlem River Shoreline,Harlem River Shoreline,EB
72887,10,23,18,2023,Manhattan,946,POINT (1007807.3102189016 253610.3799800104),UNIVERSITY HEIGHTS BRIDGE,Harlem River Shoreline,Harlem River Shoreline,EB
71036,11,6,15,2023,Manhattan,945,POINT (1002564.5610851326 240983.75683398134),MACOMBS DAM BRIDGE,Harlem River Shoreline,Harlem River Shoreline,EB
36517,11,2,14,2023,Manhattan,945,POINT (995597.5914553727 216020.55259954516),YORK AVENUE,Astoria Line,East 61 Street,NB
33662,10,3,22,2023,Manhattan,944,POINT (985276.3554529254 213760.20564827658),9 AVENUE,West 35 Street,West 34 Street,SB
71036,11,5,19,2023,Manhattan,943,POINT (1002564.5610851326 240983.75683398134),MACOMBS DAM BRIDGE,Harlem River Shoreline,Harlem River Shoreline,WB
71036,11,5,10,2023,Manhattan,943,POINT (1002564.5610851326 240983.75683398134),MACOMBS DAM BRIDGE,Harlem River Shoreline,Harlem River Shoreline,WB
106224,5,28,15,2023,Manhattan,943,POINT (995743.3856895748 227074.5601269494),97 ST TRANSVERSE,Dead End,Dead end,WB
71036,11,3,22,2023,Manhattan,943,POINT (1002564.5610851326 240983.75683398134),MACOMBS DAM BRIDGE,Harlem River Shoreline,Harlem River Shoreline,WB
72887,10,20,19,2023,Manhattan,941,POINT (1007807.3102189016 253610.3799800104),UNIVERSITY HEIGHTS BRIDGE,Harlem River Shoreline,Harlem River Shoreline,EB
71036,11,3,18,2023,Manhattan,941,POINT (1002564.5610851326 240983.75683398134),MACOMBS DAM BRIDGE,Harlem River Shoreline,Harlem River Shoreline,WB
33662,10,1,11,2023,Manhattan,940,POINT (985276.3554529254 213760.20564827658),9 AVENUE,West 35 Street,West 34 Street,SB
71036,11,2,20,2023,Manhattan,938,POINT (1002564.5610851326 240983.75683398134),MACOMBS DAM BRIDGE,Harlem River Shoreline,Harlem River Shoreline,WB
33662,10,3,9,2023,Manhattan,936,POINT (985276.3554529254 213760.20564827658),9 AVENUE,West 35 Street,West 34 Street,SB
106224,5,27,14,2023,Manhattan,936,POINT (995743.3856895748 227074.5601269494),97 ST TRANSVERSE,Dead End,Dead end,WB
34338,5,29,10,2023,Manhattan,934,POINT (987861.139171362 220283.7730809795),AMSTERDAM AVENUE,West 60 Street,West 61 Street,NB
72887,10,26,16,2023,Manhattan,932,POINT (1007807.3102189016 253610.3799800104),UNIVERSITY HEIGHTS BRIDGE,Harlem River Shoreline,Harlem River Shoreline,EB
146631,11,4,10,2023,Manhattan,930,POINT (1002754.5374999298 235875.81836194085),MADISON AVENUE BRIDGE,Harlem River Shoreline,Harlem River Shoreline,EB
71036,11,6,19,2023,Manhattan,929,POINT (1002564.5610851326 240983.75683398134),MACOMBS DAM BRIDGE,Harlem River Shoreline,Harlem River Shoreline,EB
72887,10,23,19,2023,Manhattan,928,POINT (1007807.3102189016 253610.3799800104),UNIVERSITY HEIGHTS BRIDGE,Harlem River Shoreline,Harlem River Shoreline,EB
33662,10,3,15,2023,Manhattan,926,POINT (985276.3554529254 213760.20564827658),9 AVENUE,West 35 Street,West 34 Street,SB
106224,5,27,16,2023,Manhattan,926,POINT (995743.3856895748 227074.5601269494),97 ST TRANSVERSE,Dead End,Dead end,WB
71036,11,1,19,2023,Manhattan,924,POINT (1002564.5610851326 240983.75683398134),MACOMBS DAM BRIDGE,Harlem River Shoreline,Harlem River Shoreline,WB
72887,10,31,18,2023,Manhattan,922,POINT (1007807.3102189016 253610.3799800104),UNIVERSITY HEIGHTS BRIDGE,Harlem River Shoreline,Harlem River Shoreline,EB
72887,10,24,18,2023,Manhattan,921,POINT (1007807.3102189016 253610.3799800104),UNIVERSITY HEIGHTS BRIDGE,Harlem River Shoreline,Harlem River Shoreline,EB
146631,11,1,10,2023,Manhattan,919,POINT (1002754.5374999298 235875.81836194085),MADISON AVENUE BRIDGE,Harlem River Shoreline,Harlem River Shoreline,EB
72887,10,29,19,2023,Manhattan,916,POINT (1007807.3102189016 253610.3799800104),UNIVERSITY HEIGHTS BRIDGE,Harlem River Shoreline,Harlem River Shoreline,EB
106224,5,24,19,2023,Manhattan,916,POINT (995743.3856895748 227074.5601269494),97 ST TRANSVERSE,Dead End,Dead end,WB
33662,10,3,17,2023,Manhattan,916,POINT (985276.3554529254 213760.20564827658),9 AVENUE,West 35 Street,West 34 Street,SB
72887,10,27,19,2023,Manhattan,915,POINT (1007807.3102189016 253610.3799800104),UNIVERSITY HEIGHTS BRIDGE,Harlem River Shoreline,Harlem River Shoreline,EB
33662,10,2,14,2023,Manhattan,912,POINT (985276.3554529254 213760.20564827658),9 AVENUE,West 35 Street,West 34 Street,SB
34338,5,29,14,2023,Manhattan,906,POINT (987861.139171362 220283.7730809795),AMSTERDAM AVENUE,West 60 Street,West 61 Street,NB
72887,10,21,19,2023,Manhattan,905,POINT (1007807.3102189016 253610.3799800104),UNIVERSITY HEIGHTS BRIDGE,Harlem River Shoreline,Harlem River Shoreline,EB
36517,11,1,10,2023,Manhattan,904,POINT (995597.5914553727 216020.55259954516),YORK AVENUE,Astoria Line,East 61 Street,NB
106224,5,25,15,2023,Manhattan,904,POINT (995743.3856895748 227074.5601269494),97 ST TRANSVERSE,Dead End,Dead end,WB
71036,11,3,19,2023,Manhattan,904,POINT (1002564.5610851326 240983.75683398134),MACOMBS DAM BRIDGE,Harlem River Shoreline,Harlem River Shoreline,WB
33662,10,3,7,2023,Manhattan,903,POINT (985276.3554529254 213760.20564827658),9 AVENUE,West 35 Street,West 34 Street,SB
36517,11,3,16,2023,Manhattan,903,POINT (995597.5914553727 216020.55259954516),YORK AVENUE,Astoria Line,East 61 Street,NB
72887,10,20,20,2023,Manhattan,902,POINT (1007807.3102189016 253610.3799800104),UNIVERSITY HEIGHTS BRIDGE,Harlem River Shoreline,Harlem River Shoreline,EB
33662,10,3,20,2023,Manhattan,902,POINT (985276.3554529254 213760.20564827658),9 AVENUE,West 35 Street,West 34 Street,SB
71036,11,5,18,2023,Manhattan,902,POINT (1002564.5610851326 240983.75683398134),MACOMBS DAM BRIDGE,Harlem River Shoreline,Harlem River Shoreline,EB
33662,10,2,16,2023,Manhattan,901,POINT (985276.3554529254 213760.20564827658),9 AVENUE,West 35 Street,West 34 Street,SB
72887,10,23,14,2023,Manhattan,900,POINT (1007807.3102189016 253610.3799800104),UNIVERSITY HEIGHTS BRIDGE,Harlem River Shoreline,Harlem River Shoreline,EB
36517,11,2,13,2023,Manhattan,900,POINT (995597.5914553727 216020.55259954516),YORK AVENUE,Astoria Line,East 61 Street,NB
36517,11,1,9,2023,Manhattan,900,POINT (995597.5914553727 216020.55259954516),YORK AVENUE,Astoria Line,East 61 Street,NB
106224,5,25,19,2023,Manhattan,898,POINT (995743.3856895748 227074.5601269494),97 ST TRANSVERSE,Dead End,Dead end,WB
72887,10,27,14,2023,Manhattan,897,POINT (1007807.3102189016 253610.3799800104),UNIVERSITY HEIGHTS BRIDGE,Harlem River Shoreline,Harlem River Shoreline,EB
33662,10,1,19,2023,Manhattan,896,POINT (985276.3554529254 213760.20564827658),9 AVENUE,West 35 Street,West 34 Street,SB
72887,10,30,19,2023,Manhattan,896,POINT (1007807.3102189016 253610.3799800104),UNIVERSITY HEIGHTS BRIDGE,Harlem River Shoreline,Harlem River Shoreline,EB
146631,11,2,21,2023,Manhattan,896,POINT (1002754.5374999298 235875.81836194085),MADISON AVENUE BRIDGE,Harlem River Shoreline,Harlem River Shoreline,EB
106224,5,27,15,2023,Manhattan,895,POINT (995743.3856895748 227074.5601269494),97 ST TRANSVERSE,Dead End,Dead end,WB
72887,10,25,18,2023,Manhattan,895,POINT (1007807.3102189016 253610.3799800104),UNIVERSITY HEIGHTS BRIDGE,Harlem River Shoreline,Harlem River Shoreline,EB
72887,10,30,14,2023,Manhattan,893,POINT (1007807.3102189016 253610.3799800104),UNIVERSITY HEIGHTS BRIDGE,Harlem River Shoreline,Harlem River Shoreline,EB
36517,11,1,17,2023,Manhattan,892,POINT (995597.5914553727 216020.55259954516),YORK AVENUE,Astoria Line,East 61 Street,NB
72887,10,28,19,2023,Manhattan,892,POINT (1007807.3102189016 253610.3799800104),UNIVERSITY HEIGHTS BRIDGE,Harlem River Shoreline,Harlem River Shoreline,EB
71036,11,4,23,2023,Manhattan,891,POINT (1002564.5610851326 240983.75683398134),MACOMBS DAM BRIDGE,Harlem River Shoreline,Harlem River Shoreline,WB
72887,10,22,19,2023,Manhattan,891,POINT (1007807.3102189016 253610.3799800104),UNIVERSITY HEIGHTS BRIDGE,Harlem River Shoreline,Harlem River Shoreline,EB
33662,10,2,10,2023,Manhattan,890,POINT (985276.3554529254 213760.20564827658),9 AVENUE,West 35 Street,West 34 Street,SB
136811,10,19,17,2023,Manhattan,890,POINT (995814.4517053183 215896.87205204542),F D R DRIVE,Astoria Line,Dead end,SB
36517,11,2,15,2023,Manhattan,888,POINT (995597.5914553727 216020.55259954516),YORK AVENUE,Astoria Line,East 61 Street,NB
33662,10,2,18,2023,Manhattan,887,POINT (985276.3554529254 213760.20564827658),9 AVENUE,West 35 Street,West 34 Street,SB
71036,11,1,6,2023,Manhattan,887,POINT (1002564.5610851326 240983.75683398134),MACOMBS DAM BRIDGE,Harlem River Shoreline,Harlem River Shoreline,WB
36517,11,1,8,2023,Manhattan,887,POINT (995597.5914553727 216020.55259954516),YORK AVENUE,Astoria Line,East 61 Street,NB
71036,11,4,8,2023,Manhattan,882,POINT (1002564.5610851326 240983.75683398134),MACOMBS DAM BRIDGE,Harlem River Shoreline,Harlem River Shoreline,WB
72887,10,27,20,2023,Manhattan,880,POINT (1007807.3102189016 253610.3799800104),UNIVERSITY HEIGHTS BRIDGE,Harlem River Shoreline,Harlem River Shoreline,EB
36517,11,2,12,2023,Manhattan,879,POINT (995597.5914553727 216020.55259954516),YORK AVENUE,Astoria Line,East 61 Street,NB
106224,5,24,15,2023,Manhattan,878,POINT (995743.3856895748 227074.5601269494),97 ST TRANSVERSE,Dead End,Dead end,WB
33662,10,1,1,2023,Manhattan,878,POINT (985276.3554529254 213760.20564827658),9 AVENUE,West 35 Street,West 34 Street,SB
72887,10,31,8,2023,Manhattan,877,POINT (1007807.3102189016 253610.3799800104),UNIVERSITY HEIGHTS BRIDGE,Harlem River Shoreline,Harlem River Shoreline,EB
106224,5,26,18,2023,Manhattan,877,POINT (995743.3856895748 227074.5601269494),97 ST TRANSVERSE,Dead End,Dead end,WB
